Tag(English),Tag(Japanese)
finger_to_another's_mouth,他人の口に指
battleship,戦艦
sky_print,空柄
orange_headband,オレンジ色のヘッドバンド
scouter,スカウター
sainan_high_school_uniform,才南高校制服
intestines,腸
ashtray,灰皿
long_toenails,長い足の爪
brown_flower,茶色の花
handprint,手形
holding_cake,ケーキを持つ
stakes_of_purgatory,煉獄の杭
cargo_pants,カーゴパンツ
kyuudou,弓道
heart_(organ),心臓
shimokitazawa_high_school_uniform,下北沢高校制服
hands_on_another's_chest,他人の胸に手を置く
carrying_bag,バッグを運ぶ
removing_jacket,ジャケットを脱ぐ
frilled_umbrella,フリル付きの傘
nail_bat,釘バット
scratching_head,頭をかく
chuunibyou,中二病
bloodshot_eyes,充血した目
italian_text,イタリア語のテキスト
green_horns,緑色の角
glitter,グリッター
holding_suitcase,スーツケースを持つ
beer_bottle,ビール瓶
green_headband,緑色のヘッドバンド
micro_bra,マイクロブラ
ace_of_spades,スペードのエース
bipod,バイポッド
no_feet,足がない
motosu_school_uniform,本巣学校制服
horn_grab,角を掴む
golden_arms,黄金の腕
crisis_management_form_(machimazo),危機管理フォーム（まちぞー）
shamoji,しゃもじ
walther,ワルサー
brown_serafuku,茶色のセーラー服
math,数学
red_nose,赤い鼻
single_head_wing,片方の頭の翼
holding_leg,脚を持つ
animal_head,動物の頭
black_scales,黒い鱗
bust_cup,バストカップ
out_of_character,キャラクター設定から外れた
year_of_the_dog,戌年
covered_clitoris,覆われたクリトリス
bulging_eyes,飛び出た目
object_on_breast,胸の上に物体
dream_soul,夢の魂
meka_(overwatch),メカ（オーバーウォッチ）
nebula,星雲
gold_coin,金貨
panda_hood,パンダのフード
magician,マジシャン
elevator,エレベーター
taut_swimsuit,ぴんと張った水着
deer_tail,鹿の尻尾
purple_butterfly,紫色の蝶
grimoire_of_alice,アリスのグリモワール
lolidom,ロリドム
aqua_leotard,水色のレオタード
bathhouse,浴場
laundry_basket,洗濯かご
double_amputee,両手両足切断者
broccoli,ブロッコリー
little_red_riding_hood_(grimm)_(cosplay),赤ずきん（グリム）（コスプレ）
year_of_the_pig,亥年
keizoku_school_uniform,継続学校制服
fur_cuffs,ファーのカフス
broken_armor,壊れた鎧
through_screen,画面越し
wakamezake,わかめ酒
finger_sucking,指を吸う
glowing_hand,光る手
cast,キャスト
panties_under_shorts,ショーツの下にパンティー
weasel_girl,イタチガール
brown_lips,茶色の唇
arm_around_back,背中に腕を回す
hand_on_table,テーブルに手を置く
white_sky,白い空
dilation_tape,拡張テープ
arm_on_knee,膝に腕
maple_leaf_print,もみじ柄
expression_chart,表情チャート
kanba_girls_high_school_uniform,神葉女子高校制服
cabbage,キャベツ
listening_to_music,音楽を聴く
1970s_(style),1970年代（スタイル）
power_connection,電力接続
lifebuoy_ornament,救命浮環の飾り
exploding_clothes,爆発する服
right-over-left_kimono,右前に合わせた着物
holding_creature,生き物を持つ
floating_rock,浮かぶ岩
stiletto_(weapon),スティレット（武器）
sock_pull,靴下を引っ張る
window_(computing),ウィンドウ（コンピューティング）
clawed_gauntlets,鉤爪のガントレット
waving_arms,腕を振る
canned_coffee,缶コーヒー
print_mug,柄のマグカップ
dogeza,土下座
glass_shards,ガラスの破片
nipple_chain,乳首チェーン
camisole_lift,キャミソールを上げる
frilled_headwear,フリル付きのヘッドウェア
cable_tail,ケーブルの尻尾
chess,チェス
red_male_underwear,赤い男性用下着
exposed_pocket,露出したポケット
combat_knife,コンバットナイフ
two-sided_coat,両面コート
materia,マテリア
firelock,火縄銃
volcano,火山
village,村
trophy,トロフィー
fingering_through_panties,パンティー越しに指を挿入する
dotted_background,ドット柄の背景
shoujo_kitou-chuu,少女祈祷中
tooth,歯
whip_marks,鞭の跡
eel,ウナギ
paizuri_invitation,パイズリのお誘い
safety_glasses,安全メガネ
groceries,食料品
holding_fish,魚を持つ
front_slit,フロントスリット
multitasking,マルチタスク
flippers,フィン
honda,ホンダ
leopard_girl,ヒョウ柄ガール
kickboard,キックボード
wing_ears,翼の耳
smartphone_case,スマートフォンケース
kariyushi_shirt,かりゆしシャツ
oonusa,大幣
knives_between_fingers,指の間のナイフ
broken_sword,折れた剣
policeman,警察官
spade_hair_ornament,スペードの髪飾り
white_halo,白いハロー
male_underwear_peek,男性用下着の覗き見
hand_focus,手に焦点を当てる
fitting_room,試着室
carton,カートン
cash_register,レジ
unworn_jewelry,着用していないジュエリー
hanging_light,吊り下げ照明
leotard_peek,レオタードの覗き見
makeup_brush,メイクブラシ
caliburn_(fate),カリバーン（Fate）
neck_garter,ネックガーター
foot_worship,足の崇拝
fried_chicken,フライドチキン
weasel_tail,イタチの尻尾
blue_suit,青いスーツ
cross-laced_top,クロスレースのトップス
koishi_day,こいしの日
military_operator,ミリタリーオペレーター
wardrobe_error,ワードローブエラー
table_humping,テーブルで腰を振る
whiteboard,ホワイトボード
holding_photo,写真を持つ
vehicle_and_personification,乗り物と擬人化
bolt,ボルト
compass,コンパス
ooarai_(emblem),大洗（エンブレム）
youkai_(youkai_watch),妖怪（妖怪ウォッチ）
2b_(nier:automata)_(cosplay),2B（ニーア：オートマタ）（コスプレ）
dissolving_clothes,溶ける服
hunched_over,前かがみ
holding_pole,ポールを持つ
jacket_lift,ジャケットを上げる
fish_bone,魚の骨
drowning,溺死
holding_shovel,シャベルを持つ
marriage_proposal,結婚の申し込み
backless_swimsuit,背中の開いた水着
gag_harness,ギャグハーネス
tickling_armpits,脇の下をくすぐる
jam,ジャム
chili_pepper,唐辛子
incoming_kiss,来るキス
ray_gun,レイガン
trash,ゴミ
rust,錆
low-cut_armhole,ローカットの袖ぐり
propeller_hair_ornament,プロペラの髪飾り
tambourine,タンバリン
merman,マーマン
runny_nose,鼻水
sprinkles,スプリンクル
fake_magazine_cover,偽の雑誌の表紙
biwa_lute,琵琶
against_fourth_wall,第四の壁に逆らう
wide_oval_eyes,幅広の楕円形の目
holding_cross,十字架を持つ
sexual_coaching,性的なコーチング
craft_essence_(fate),クラフトエッセンス（Fate）
otter_tail,カワウソの尻尾
interior,インテリア
mami_mogu_mogu,マミもぐもぐ
gumroad_username,Gumroadのユーザー名
lime_(fruit),ライム
amestris_military_uniform,アメストリス軍事制服
cobblestone,敷石
cupboard,食器棚
canteen,食堂
taut_leotard,ぴんと張ったレオタード
cork,コルク
phoenix,フェニックス
after_masturbation,マストurbation後
o-ring_swimsuit,Oリング水着
dorsal_fin,背びれ
flying_fish,トビウオ
wind_turbine,風力タービン
pom_pom_earrings,ポンポンイヤリング
checkered_bow,チェック柄のリボン
multiple_hairpins,複数のヘアピン
record,レコード
smelling_clothes,服の匂いを嗅ぐ
light_brown_background,薄茶色の背景
lance_of_longinus_(evangelion),ロンギヌスの槍（エヴァンゲリオン）
studded_choker,スタッズ付きチョーカー
red_bandeau,赤いバンドゥ
croissant,クロワッサン
jolly_roger,ジョリーロジャー
red_trim,赤いトリム
mechanic,メカニック
covering_another's_mouth,他人の口を覆う
single_garter_strap,シングルガーターストラップ
lane_line,レーンライン
brain,脳
humping,腰を振る
fruit_hat_ornament,フルーツの帽子飾り
ski_goggles,スキーゴーグル
starfish_hair_ornament,ヒトデの髪飾り
hand_on_own_forehead,自分の額に手を置く
holding_briefcase,ブリーフケースを持つ
brown_sash,茶色のサッシュ
orca,シャチ
urinal,小便器
van,バン
layered_kimono,重ね着の着物
o-ring_belt,Oリングベルト
ballpoint_pen_(medium),ボールペン（中）
striped_vest,ストライプのベスト
like_and_retweet,いいねとリツイート
green_cardigan,緑色のカーディガン
multicolored_stripes,多色のストライプ
aqua_hairband,水色のヘアバンド
square,正方形
entangled,絡み合った
billboard,看板
yellow_gemstone,黄色の宝石
plate_carrier,プレートキャリア
surfing,サーフィン
police_car,パトカー
crystal_wings,クリスタルの翼
limiter_(tsukumo_sana),リミッター（九十九佐那）
casing_ejection,薬莢の排出
fern,シダ
bear_hood,クマのフード
war_hammer,ウォーハンマー
coffee_pot,コーヒーポット
holding_bra,ブラジャーを持つ
sauce,ソース
throat_microphone,スロートマイク
detached_leggings,取り外し可能なレギンス
shopping_cart,ショッピングカート
half-erect,半立ち
ticket,チケット
paw_print_pattern,肉球柄
shindan_maker,診断メーカー
invisible,見えない
congratulations,おめでとう
star_wand,星の杖
object_head,オブジェクトヘッド
yumi_(bow),弓
m16,M16
on_scooter,スクーターに乗る
kanshou_&_bakuya_(fate),干将・莫邪（Fate）
chocolate_making,チョコレート作り
carousel,メリーゴーランド
wet_skirt,濡れたスカート
body_switch,体の入れ替わり
depressed,落ち込んだ
multicolored_tail,多色の尻尾
holding_another's_foot,他人の足を持つ
walker_(robot),ウォーカー（ロボット）
gradient_wings,グラデーションの翼
down_jacket,ダウンジャケット
rabbit_on_head,頭にウサギ
giant_male,巨大な男性
meteor_shower,流星群
kissing_neck,首にキス
raspberry,ラズベリー
holding_scroll,巻物を持つ
twintails_day,ツインテールの日
rhine_lab_logo,ラインラボのロゴ
monochrome_background,モノクロの背景
pink_tank_top,ピンクのタンクトップ
kadomatsu,門松
microwave,電子レンジ
looking_at_hand,手を見る
watercolor_pencil_(medium),水彩色鉛筆（中）
yellow_one-piece_swimsuit,黄色いワンピース水着
white_bandeau,白いバンドゥ
paint_can,ペンキ缶
musket,マスケット銃
monk,修道士
shield_on_back,背中に盾
facing_up,上を向く
black_tube_top,黒いチューブトップ
white_pubic_hair,白い陰毛
scoop_neck,スクープネック
female_goblin,女性ゴブリン
purple_pupils,紫色の瞳孔
graduation,卒業
covering_another's_eyes,他人の目を覆う
ligne_claire,リーニュ・クレール
slim_legs,細い脚
accident,事故
handshake,握手
torn_wings,破れた翼
kono_lolicon_domome,このロリコンどもめ
weights,ウェイト
temari_ball,手まり
red_wine,赤ワイン
yellow_pantyhose,黄色いパンスト
super_saiyan_4,スーパーサイヤ人4
wafer_stick,ウエハーススティック
condensation,結露
originium_arts_(arknights),源石術（アークナイツ）
sitting_sideways,横向きに座る
small_nipples,小さな乳首
fading,フェード
surrounded,囲まれた
bandaged_fingers,包帯を巻いた指
ahoge_wag,アホ毛が揺れる
bindi,ビンディ
black_hood,黒いフード
hand_on_ground,地面に手を置く
container,容器
glansjob,亀頭のジョブ
black_veil,黒いベール
child_carry,子供を運ぶ
ak-47,AK-47
head_on_head,頭に頭
pitcher_(container),ピッチャー（容器）
coin_purse,小銭入れ
leaf_background,葉っぱの背景
transparent_censoring,透明な検閲
hakama_shorts,袴のショートパンツ
moose_ears,ヘラジカの耳
josou_seme,女装攻め
stuffed_panda,パンダのぬいぐるみ
police_badge,警察バッジ
translucent,半透明
fishnet_bodysuit,フィッシュネットボディスーツ
cutting,切断
pointy_hat,とんがり帽子
fur_jacket,ファーのジャケット
dollar_sign,ドル記号
curled_up,丸まる
bandaid_on_neck,首に絆創膏
homu,ほむ
crescent_rose,クレセントローズ
railroad_crossing,踏切
black_vs_white,黒と白
circle_formation,円形フォーメーション
holding_surfboard,サーフボードを持つ
bridal_lingerie,ブライダルランジェリー
handjob_gesture,ハンドジョブのジェスチャー
hat_belt,帽子のベルト
team_skull,チームスカル
flat_chest_grab,貧乳掴み
overall_skirt,オーバースカート
bc_freedom_school_uniform,BC自由学園学校制服
hair_over_one_breast,片方の胸の上の髪
arm_over_head,頭の上に腕
red_star,赤い星
sweater_pull,セーターを引っ張る
holding_map,地図を持つ
masked,仮面をつけた
haneoka_school_uniform,羽丘学校制服
cello,チェロ
disguise,変装
scalpel,メス
holographic_monitor,ホログラフィックモニター
knife_sheath,ナイフの鞘
rotary_phone,ロータリー電話
pantyhose_under_swimsuit,水着の下にパンスト
whip_sword,鞭剣
sixteenth_note,16分音符
grabbing_another's_ear,他人の耳を掴む
wanted,指名手配
pawn_(chess),ポーン（チェス）
print_swimsuit,プリント水着
popsicle_stick,アイスの棒
person_on_head,頭の上に人
face_in_pillow,枕に顔
karate_gi,空手着
unworn_goggles,着用していないゴーグル
after_bathing,入浴後
anti-aircraft,対空
nipple_cutout,乳首のカットアウト
country_connection,国のつながり
starlight_academy_school_uniform,スターライト学園学校制服
weapon_bag,武器バッグ
flailing,ばたつき
sky_lantern,スカイランタン
chessboard,チェス盤
frontless_outfit,フロントレスな服装
armored_leotard,装甲レオタード
travel_attendant,旅行アテンダント
shoulder_plates,肩当て
ribbed_thighhighs,リブ付きサイハイソックス
band,バンド
forked_tail,フォーク状の尻尾
lightning_bolt_hair_ornament,稲妻の髪飾り
undone_neck_ribbon,解かれた首のリボン
